word;sentiment
misconstrue;Negative
misread;Negative
be_amiss;Negative
uneven;Negative
mislaid;Negative
missy;Negative
fille;Negative
young_woman;Negative
girl;Negative
misfire;Negative
young_lady;Negative
stumble;Negative
trip;Negative
trip-up;Negative
misapprehension;Negative
misidentify;Negative
misguided;Negative
monopolist;Negative
monopolizer;Negative
monopoliser;Negative
monopolisation;Negative
monopolise;Negative
mothball;Negative
negatively_charged;Negative
minus;Negative
electronegative;Negative
neglectfulness;Negative
disuse;Negative
unattended;Negative
inattentive;Negative
disobedience;Negative
baulker;Negative
defiant;Negative
balker;Negative
nonconformist;Negative
nonconformism;Negative
nonconformance;Negative
override;Negative
object;Negative
expostulation;Negative
remonstrance;Negative
remonstration;Negative
obnoxious;Negative
exceptionable;Negative
offensively;Negative
obnoxiously;Negative
salacious;Negative
abhorrent;Negative
repugnant;Negative
detestable;Negative
lewd;Negative
raunchy;Negative
repulsive;Negative
dirty_word;Negative
smut;Negative
salaciousness;Negative
salacity;Negative
filth;Negative
bawdiness;Negative
lewdness;Negative
vulgarism;Negative
disused;Negative
offensive;Negative
offensive_activity;Negative
discourtesy;Negative
umbrage;Negative
appall;Negative
scandalize;Negative
pique;Negative
scandalise;Negative
shock;Negative
appal;Negative
pained;Negative
wrongdoer;Negative
take_out;Negative
except;Negative
leave_off;Negative
opportunist;Negative
timeserving;Negative
play_off;Negative
react;Negative
pit;Negative
match;Negative
enemy;Negative
resistance;Negative
foeman;Negative
oppositeness;Negative
foe;Negative
superannuated;Negative
out-of-date;Negative
antique;Negative
old-hat;Negative
outmode;Negative
ex;Negative
passee;Negative
old-fashioned;Negative
demode;Negative
passe;Negative
over-the-hill;Negative
overaged;Negative
weighed_down;Negative
bowed_down;Negative
surcharge;Negative
pluck;Negative
rob;Negative
hook;Negative
fleece;Negative
gazump;Negative
soak;Negative
plume;Negative
overwhelm;Negative
surmount;Negative
overtake;Negative
have_the_best;Negative
get_over;Negative
whelm;Negative
overpower;Negative
get_the_best;Negative
master;Negative
sweep_over;Negative
overappraisal;Negative
overvaluation;Negative
overrating;Negative
overreckoning;Negative
overrate;Negative
clog;Negative
overladen;Negative
command;Negative
look_out_on;Negative
overtop;Negative
look_out_over;Negative
dominate;Negative
look_across;Negative
unmarked;Negative
unnoted;Negative
commanding;Negative
dominating;Negative
overpay;Negative
overproduce;Negative
well_over;Negative
run_over;Negative
infest;Negative
invade;Negative
brim_over;Negative
overflow;Negative
shadow;Negative
eclipse;Negative
dwarf;Negative
glut;Negative
flood;Negative
surfeit;Negative
bowl_over;Negative
tip_over;Negative
tump_over;Negative
overrule;Negative
revolutionise;Negative
revolutionize;Negative
overthrow;Negative
turnover;Negative
knock_over;Negative
upturned;Negative
scare;Negative
terror;Negative
affright;Negative
penalise;Negative
punish;Negative
penalization;Negative
penalisation;Negative
riskiness;Negative
lying_under_oath;Negative
bearing_false_witness;Negative
commit;Negative
committal;Negative
commission;Negative
hang_on;Negative
prevail;Negative
hang_in;Negative
endure;Negative
die_hard;Negative
persevere;Negative
hold_on;Negative
remain;Negative
run;Negative
continuity;Negative
tenacity;Negative
persistency;Negative
doggedness;Negative
perseverance;Negative
tenaciousness;Negative
pertinacity;Negative
perseveration;Negative
relentless;Negative
tenacious;Negative
unrelenting;Negative
lasting;Negative
dogged;Negative
pertinacious;Negative
unyielding;Negative
haunting;Negative
dogging;Negative
permeating;Negative
permeative;Negative
permeant;Negative
lilliputian;Negative
niggling;Negative
petty_larceny;Negative
secondary;Negative
junior-grade;Negative
subaltern;Negative
petit_larceny;Negative
piffling;Negative
little;Negative
lower-ranking;Negative
fiddling;Negative
lowly;Negative
picayune;Negative
small-minded;Negative
trivial;Negative
piddling;Negative
footling;Negative
spotter;Negative
piquet;Negative
sentry;Negative
pale;Negative
lookout_man;Negative
sentinel;Negative
scout;Negative
lookout;Negative
complainant;Negative
supplication;Negative
imploring;Negative
beseeching;Negative
miserable;Negative
poor_people;Negative
misfortunate;Negative
hapless;Negative
pathetic;Negative
pitiful;Negative
wretched;Negative
piteous;Negative
pitiable;Negative
seedy;Negative
peaked;Negative
under_the_weather;Negative
sickly;Negative
unwell;Negative
indisposed;Negative
ailing;Negative
impersonate;Negative
personate;Negative
nonplus;Negative
position;Negative
sit;Negative
amaze;Negative
mystify;Negative
posture;Negative
place;Negative
bewilder;Negative
airs;Negative
flummox;Negative
dumbfound;Negative
stick;Negative
stupefy;Negative
mannerism;Negative
lay;Negative
model;Negative
puzzle;Negative
affectedness;Negative
pose;Negative
affectation;Negative
sitting;Negative
deferral;Negative
deferment;Negative
come_down;Negative
precipitate;Negative
overhasty;Negative
precipitant;Negative
hasty;Negative
rule_out;Negative
close_out;Negative
marauding;Negative
vulturine;Negative
predacious;Negative
raptorial;Negative
ravening;Negative
rapacious;Negative
vulturous;Negative
raiding;Negative
predaceous;Negative
preconception;Negative
prepossess;Negative
bias;Negative
discriminatory;Negative
weight-lift;Negative
iron_out;Negative
adjure;Negative
press;Negative
press_out;Negative
urge_on;Negative
constrict;Negative
compress;Negative
bid;Negative
beseech;Negative
iron;Negative
entreat;Negative
campaign;Negative
crusade;Negative
weightlift;Negative
exhort;Negative
weigh;Negative
compact;Negative
urge;Negative
pretrial_conference;Negative
keep;Negative
job;Negative
baffling;Negative
knotty;Negative
elusive;Negative
debatable;Negative
protract;Negative
extend;Negative
draw_out;Negative
keep_up;Negative
sustain;Negative
extension;Negative
lengthening;Negative
lengthiness;Negative
continuation;Negative
perpetuation;Negative
lengthy;Negative
elongated;Negative
drawn-out;Negative
lengthened;Negative
extended;Negative
prostrate;Negative
pursue;Negative
engage;Negative
pursuance;Negative
criminal_prosecution;Negative
protestation;Negative
demonstrator;Negative
stimulate;Negative
kick_up;Negative
call_forth;Negative
agitative;Negative
agitating;Negative
operose;Negative
toilsome;Negative
backbreaking;Negative
grueling;Negative
heavy;Negative
laborious;Negative
gruelling;Negative
arduous;Negative
punitory;Negative
spirit;Negative
propose;Negative
intent;Negative
purpose;Negative
supposedly;Negative
oppugn;Negative
interrogative_sentence;Negative
interrogate;Negative
interview;Negative
wonder;Negative
motion;Negative
interrogative;Negative
call_into_question;Negative
head;Negative
confutable;Negative
confutative;Negative
refutable;Negative
dubiously;Negative
skeptical;Negative
quizzical;Negative
inquisitive;Negative
doubting;Negative
wondering;Negative
sceptical;Negative
inquiring;Negative
drop_out;Negative
step_down;Negative
throw_in;Negative
take_leave;Negative
chuck_up_the_sponge;Negative
leave_office;Negative
throw_in_the_towel;Negative
fall_by_the_wayside;Negative
drop_by_the_wayside;Negative
systematization;Negative
systematisation;Negative
rationalisation;Negative
apologise;Negative
apologize;Negative
justify;Negative
review;Negative
reappraisal;Negative
revaluation;Negative
transfer;Negative
reminiscence;Negative
call_up;Negative
echo;Negative
call_in;Negative
withdraw;Negative
think;Negative
hark_back;Negative
remember;Negative
retrieve;Negative
recollection;Negative
recollect;Negative
come_back;Negative
call_back;Negative
callback;Negative
ceding_back;Negative
niche;Negative
corner;Negative
receding;Negative
recessional;Negative
recessive;Negative
heedless;Negative
foolhardy;Negative
heady;Negative
rash;Negative
rashness;Negative
foolhardiness;Negative
couch;Negative
reviser;Negative
redactor;Negative
rewriter;Negative
frame;Negative
rewrite_man;Negative
editing;Negative
remedy;Negative
remediation;Negative
defy;Negative
scraps;Negative
food_waste;Negative
garbage;Negative
turn_away;Negative
winnow_out;Negative
spurn;Negative
eliminate;Negative
cull;Negative
pooh-pooh;Negative
freeze_off;Negative
jilted;Negative
spurned;Negative
let_go_of;Negative
let_go;Negative
disinclination;Negative
indisposition;Negative
hesitancy;Negative
hesitation;Negative
loth;Negative
loath;Negative
renegociate;Negative
disown;Negative
renunciation;Negative
repair;Negative
mending;Negative
mend;Negative
fix;Negative
fixture;Negative
fixing;Negative
take_back;Negative
repossess;Negative
reclaim;Negative
debunking;Negative
surrender;Negative
repeat;Negative
reiterate;Negative
iterate;Negative
ingeminate;Negative
retell;Negative
reconstitute;Negative
avenge;Negative
strike_back;Negative
revenge;Negative
retributory;Negative
relatiative;Negative
retributive;Negative
vindicatory;Negative
vengeance;Negative
payback;Negative
requital;Negative
renege;Negative
guy;Negative
laugh_at;Negative
make_fun;Negative
rib;Negative
poke_fun;Negative
roast;Negative
derision;Negative
jest_at;Negative
countermine;Negative
counteract;Negative
ritual_killing;Negative
dirt;Negative
malicious_gossip;Negative
scandal;Negative
audit;Negative
inspect;Negative
scrutinise;Negative
take_stock;Negative
size_up;Negative
examination;Negative
silence;Negative
privacy;Negative
secretiveness;Negative
privateness;Negative
clutch;Negative
grab;Negative
assume;Negative
appropriate;Negative
take_over;Negative
get_hold_of;Negative
prehend;Negative
capture;Negative
prehension;Negative
grasping;Negative
taking_hold;Negative
good;Negative
sober;Negative
unplayful;Negative
earnestly;Negative
gravely;Negative
in_earnest;Negative
earnestness;Negative
distressfulness;Negative
serious-mindedness;Negative
sincerity;Negative
reversal;Negative
black_eye;Negative
discerp;Negative
lop;Negative
stern;Negative
austere;Negative
knockout;Negative
stark;Negative
terrible;Negative
wicked;Negative
spartan;Negative
sternly;Negative
austereness;Negative
acutely;Negative
crisply;Negative
aggressively;Negative
floor;Negative
dismayed;Negative
blow_out_of_the_water;Negative
traumatise;Negative
ball_over;Negative
aghast;Negative
take_aback;Negative
appalled;Negative
traumatize;Negative
dearth;Negative
famine;Negative
shoplifting;Negative
shrinking;Negative
keep_out;Negative
shut_out;Negative
irksome;Negative
slow_down;Negative
tedious;Negative
tiresome;Negative
boring;Negative
dim;Negative
slack;Negative
easy;Negative
behind;Negative
dense;Negative
wearisome;Negative
slacken;Negative
slow_up;Negative
ho-hum;Negative
decelerate;Negative
dumb;Negative
obtuse;Negative
deceleration;Negative
lento;Negative
unhurriedness;Negative
mental_retardation;Negative
ineptitude;Negative
clumsiness;Negative
deliberateness;Negative
deliberation;Negative
backwardness;Negative
subnormality;Negative
awkwardness;Negative
ineptness;Negative
maladroitness;Negative
sulky;Negative
inert;Negative
torpid;Negative
soggy;Negative
languor;Negative
flatness;Negative
lethargy;Negative
phlegm;Negative
lassitude;Negative
junk_e-mail;Negative
spammer;Negative
astonishing;Negative
swag;Negative
reel;Negative
flounder;Negative
stagger;Negative
astounding;Negative
keel;Negative
distribute;Negative
stupefying;Negative
lurch;Negative
careen;Negative
moribund;Negative
stagnancy;Negative
doldrums;Negative
stand;Negative
tie-up;Negative
steal;Negative
stopped-up;Negative
stop_over;Negative
intercept;Negative
stopped_up;Negative
fillet;Negative
full_stop;Negative
Chicago;Negative
plosive_speech_sound;Negative
full_point;Negative
layover;Negative
plosive_consonant;Negative
occlusive;Negative
point;Negative
stop_consonant;Negative
Michigan;Negative
Newmarket;Negative
boodle;Negative
plosive;Negative
diaphragm;Negative
stopover;Negative
period;Negative
tune;Negative
melodic_phrase;Negative
breed;Negative
melodic_line;Negative
mental_strain;Negative
var.;Negative
striving;Negative
nisus;Negative
strive;Negative
song;Negative
puree;Negative
filtrate;Negative
air;Negative
form;Negative
tenor;Negative
filter_out;Negative
